date,datekey,day,month,month_name,year,weekday,weekofyear,is_weekend,data_extract_ts,day_of_week_category,Is_public_holiday,Quarter,Year_Month
2025-07-19,20250719,19,7,July,2025,Saturday,29,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Jul
2025-07-20,20250720,20,7,July,2025,Sunday,29,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Jul
2025-07-21,20250721,21,7,July,2025,Monday,30,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-22,20250722,22,7,July,2025,Tuesday,30,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-23,20250723,23,7,July,2025,Wednesday,30,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-24,20250724,24,7,July,2025,Thursday,30,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-25,20250725,25,7,July,2025,Friday,30,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-26,20250726,26,7,July,2025,Saturday,30,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Jul
2025-07-27,20250727,27,7,July,2025,Sunday,30,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Jul
2025-07-28,20250728,28,7,July,2025,Monday,31,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-29,20250729,29,7,July,2025,Tuesday,31,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-30,20250730,30,7,July,2025,Wednesday,31,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-07-31,20250731,31,7,July,2025,Thursday,31,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Jul
2025-08-01,20250801,1,8,August,2025,Friday,31,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-02,20250802,2,8,August,2025,Saturday,31,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Aug
2025-08-03,20250803,3,8,August,2025,Sunday,31,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Aug
2025-08-04,20250804,4,8,August,2025,Monday,32,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-05,20250805,5,8,August,2025,Tuesday,32,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-06,20250806,6,8,August,2025,Wednesday,32,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-07,20250807,7,8,August,2025,Thursday,32,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-08,20250808,8,8,August,2025,Friday,32,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-09,20250809,9,8,August,2025,Saturday,32,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Aug
2025-08-10,20250810,10,8,August,2025,Sunday,32,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Aug
2025-08-11,20250811,11,8,August,2025,Monday,33,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-12,20250812,12,8,August,2025,Tuesday,33,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-13,20250813,13,8,August,2025,Wednesday,33,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-14,20250814,14,8,August,2025,Thursday,33,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-15,20250815,15,8,August,2025,Friday,33,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-16,20250816,16,8,August,2025,Saturday,33,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Aug
2025-08-17,20250817,17,8,August,2025,Sunday,33,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Aug
2025-08-18,20250818,18,8,August,2025,Monday,34,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-19,20250819,19,8,August,2025,Tuesday,34,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-20,20250820,20,8,August,2025,Wednesday,34,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-21,20250821,21,8,August,2025,Thursday,34,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-22,20250822,22,8,August,2025,Friday,34,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-23,20250823,23,8,August,2025,Saturday,34,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Aug
2025-08-24,20250824,24,8,August,2025,Sunday,34,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Aug
2025-08-25,20250825,25,8,August,2025,Monday,35,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-26,20250826,26,8,August,2025,Tuesday,35,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-27,20250827,27,8,August,2025,Wednesday,35,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-28,20250828,28,8,August,2025,Thursday,35,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-29,20250829,29,8,August,2025,Friday,35,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Aug
2025-08-30,20250830,30,8,August,2025,Saturday,35,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Aug
2025-08-31,20250831,31,8,August,2025,Sunday,35,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Aug
2025-09-01,20250901,1,9,September,2025,Monday,36,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-02,20250902,2,9,September,2025,Tuesday,36,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-03,20250903,3,9,September,2025,Wednesday,36,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-04,20250904,4,9,September,2025,Thursday,36,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-05,20250905,5,9,September,2025,Friday,36,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-06,20250906,6,9,September,2025,Saturday,36,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Sep
2025-09-07,20250907,7,9,September,2025,Sunday,36,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Sep
2025-09-08,20250908,8,9,September,2025,Monday,37,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-09,20250909,9,9,September,2025,Tuesday,37,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-10,20250910,10,9,September,2025,Wednesday,37,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-11,20250911,11,9,September,2025,Thursday,37,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-12,20250912,12,9,September,2025,Friday,37,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-13,20250913,13,9,September,2025,Saturday,37,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Sep
2025-09-14,20250914,14,9,September,2025,Sunday,37,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Sep
2025-09-15,20250915,15,9,September,2025,Monday,38,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-16,20250916,16,9,September,2025,Tuesday,38,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-17,20250917,17,9,September,2025,Wednesday,38,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-18,20250918,18,9,September,2025,Thursday,38,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-19,20250919,19,9,September,2025,Friday,38,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-20,20250920,20,9,September,2025,Saturday,38,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Sep
2025-09-21,20250921,21,9,September,2025,Sunday,38,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Sep
2025-09-22,20250922,22,9,September,2025,Monday,39,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-23,20250923,23,9,September,2025,Tuesday,39,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-24,20250924,24,9,September,2025,Wednesday,39,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-25,20250925,25,9,September,2025,Thursday,39,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-26,20250926,26,9,September,2025,Friday,39,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-27,20250927,27,9,September,2025,Saturday,39,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Sep
2025-09-28,20250928,28,9,September,2025,Sunday,39,1,2025-11-18 11:50:37,Weekend,0,Q3,2025-Sep
2025-09-29,20250929,29,9,September,2025,Monday,40,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-09-30,20250930,30,9,September,2025,Tuesday,40,0,2025-11-18 11:50:37,Weekday,0,Q3,2025-Sep
2025-10-01,20251001,1,10,October,2025,Wednesday,40,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-02,20251002,2,10,October,2025,Thursday,40,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-03,20251003,3,10,October,2025,Friday,40,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-04,20251004,4,10,October,2025,Saturday,40,1,2025-11-18 11:50:37,Weekend,0,Q4,2025-Oct
2025-10-05,20251005,5,10,October,2025,Sunday,40,1,2025-11-18 11:50:37,Weekend,0,Q4,2025-Oct
2025-10-06,20251006,6,10,October,2025,Monday,41,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-07,20251007,7,10,October,2025,Tuesday,41,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-08,20251008,8,10,October,2025,Wednesday,41,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-09,20251009,9,10,October,2025,Thursday,41,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-10,20251010,10,10,October,2025,Friday,41,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-11,20251011,11,10,October,2025,Saturday,41,1,2025-11-18 11:50:37,Weekend,0,Q4,2025-Oct
2025-10-12,20251012,12,10,October,2025,Sunday,41,1,2025-11-18 11:50:37,Weekend,0,Q4,2025-Oct
2025-10-13,20251013,13,10,October,2025,Monday,42,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-14,20251014,14,10,October,2025,Tuesday,42,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-15,20251015,15,10,October,2025,Wednesday,42,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-16,20251016,16,10,October,2025,Thursday,42,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-17,20251017,17,10,October,2025,Friday,42,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-18,20251018,18,10,October,2025,Saturday,42,1,2025-11-18 11:50:37,Weekend,0,Q4,2025-Oct
2025-10-19,20251019,19,10,October,2025,Sunday,42,1,2025-11-18 11:50:37,Weekend,0,Q4,2025-Oct
2025-10-20,20251020,20,10,October,2025,Monday,43,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-21,20251021,21,10,October,2025,Tuesday,43,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-22,20251022,22,10,October,2025,Wednesday,43,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-23,20251023,23,10,October,2025,Thursday,43,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-24,20251024,24,10,October,2025,Friday,43,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-25,20251025,25,10,October,2025,Saturday,43,1,2025-11-18 11:50:37,Weekend,0,Q4,2025-Oct
2025-10-26,20251026,26,10,October,2025,Sunday,43,1,2025-11-18 11:50:37,Weekend,0,Q4,2025-Oct
2025-10-27,20251027,27,10,October,2025,Monday,44,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-28,20251028,28,10,October,2025,Tuesday,44,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-29,20251029,29,10,October,2025,Wednesday,44,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-30,20251030,30,10,October,2025,Thursday,44,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-10-31,20251031,31,10,October,2025,Friday,44,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Oct
2025-11-01,20251101,1,11,November,2025,Saturday,44,1,2025-11-18 11:50:37,Weekend,0,Q4,2025-Nov
2025-11-02,20251102,2,11,November,2025,Sunday,44,1,2025-11-18 11:50:37,Weekend,0,Q4,2025-Nov
2025-11-03,20251103,3,11,November,2025,Monday,45,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Nov
2025-11-04,20251104,4,11,November,2025,Tuesday,45,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Nov
2025-11-05,20251105,5,11,November,2025,Wednesday,45,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Nov
2025-11-06,20251106,6,11,November,2025,Thursday,45,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Nov
2025-11-07,20251107,7,11,November,2025,Friday,45,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Nov
2025-11-08,20251108,8,11,November,2025,Saturday,45,1,2025-11-18 11:50:37,Weekend,0,Q4,2025-Nov
2025-11-09,20251109,9,11,November,2025,Sunday,45,1,2025-11-18 11:50:37,Weekend,0,Q4,2025-Nov
2025-11-10,20251110,10,11,November,2025,Monday,46,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Nov
2025-11-11,20251111,11,11,November,2025,Tuesday,46,0,2025-11-18 11:50:37,Weekday,0,Q4,2025-Nov
